sale_id,date,customer_key,product_key,region_key,amount,units
665,2024-02-01,726,13,403,0.00,1
666,2024-02-01,522,3,403,75.00,1
667,2024-02-01,235,55,401,0.00,1
668,2024-02-01,713,30,402,0.00,1
669,2024-02-01,764,45,401,7.00,1
670,2024-02-01,214,69,400,60.00,1
671,2024-02-01,27,4,402,100.00,1
672,2024-02-01,21,94,400,0.00,1
673,2024-02-01,602,21,401,3.00,1
674,2024-02-01,41,3,402,75.00,1
675,2024-02-01,393,25,400,275.00,1
676,2024-02-01,768,3,400,75.00,1
677,2024-02-01,977,3,400,75.00,1
678,2024-02-01,831,3,400,75.00,1
679,2024-02-01,540,43,403,5.00,1
680,2024-02-02,888,3,401,75.00,1
681,2024-02-02,216,4,403,100.00,1
682,2024-02-02,795,3,402,75.00,1
683,2024-02-02,175,3,400,75.00,1
684,2024-02-02,142,16,400,0.00,1
685,2024-02-02,297,4,401,100.00,1
686,2024-02-02,607,24,401,80.00,1
687,2024-02-02,2,21,401,4.00,1
688,2024-02-02,790,75,401,30.00,1
689,2024-02-02,173,87,401,140.00,1
690,2024-02-02,187,44,401,5.00,1
691,2024-02-02,360,1,400,25.00,1
692,2024-02-02,377,2,401,50.00,1
693,2024-02-02,54,3,400,75.00,1
694,2024-02-02,854,2,401,50.00,1
695,2024-02-02,209,61,403,175.00,1
696,2024-02-02,514,3,403,75.00,1
697,2024-02-02,852,4,400,100.00,1
698,2024-02-02,100,2,403,50.00,1
699,2024-02-03,382,4,401,100.00,1
700,2024-02-03,935,3,402,75.00,1
701,2024-02-03,50,47,403,160.00,1
702,2024-02-03,989,3,402,75.00,1
703,2024-02-03,220,72,400,225.00,1
704,2024-02-03,136,44,401,1.00,1
705,2024-02-03,93,45,403,3.00,1
706,2024-02-03,40,3,402,75.00,1
707,2024-02-03,499,26,401,80.00,1
708,2024-02-03,154,67,400,225.00,1
709,2024-02-03,249,81,401,30.00,1
710,2024-02-03,213,61,401,300.00,1
711,2024-02-03,487,55,401,0.00,1
712,2024-02-03,221,3,400,75.00,1
713,2024-02-03,15,37,403,0.00,1
714,2024-02-03,909,67,402,90.00,1
715,2024-02-03,238,21,401,4.00,1
716,2024-02-03,313,2,401,50.00,1
717,2024-02-03,573,3,402,75.00,1
718,2024-02-03,525,4,400,100.00,1
719,2024-02-03,178,10,401,0.00,1
720,2024-02-03,915,68,403,175.00,1
721,2024-02-03,259,3,400,75.00,1
722,2024-02-03,588,4,401,100.00,1
723,2024-02-04,38,44,400,5.00,1
724,2024-02-04,29,48,401,110.00,1
725,2024-02-04,546,3,403,75.00,1
726,2024-02-04,670,2,402,50.00,1
727,2024-02-04,663,73,402,175.00,1
728,2024-02-04,28,4,401,100.00,1
729,2024-02-04,301,4,400,100.00,1
730,2024-02-04,668,70,400,275.00,1
731,2024-02-04,105,7,401,250.00,1
732,2024-02-04,544,4,401,100.00,1
733,2024-02-04,665,3,401,75.00,1
734,2024-02-04,157,9,402,0.00,1
735,2024-02-04,231,3,401,75.00,1
736,2024-02-04,621,22,401,5.00,1
737,2024-02-04,259,2,400,50.00,1
738,2024-02-04,102,99,402,0.00,1
739,2024-02-04,724,3,400,75.00,1
740,2024-02-04,478,2,400,50.00,1
741,2024-02-04,350,4,401,100.00,1
742,2024-02-04,71,84,401,40.00,1
743,2024-02-04,431,55,400,0.00,1
744,2024-02-04,152,3,403,75.00,1
745,2024-02-04,83,2,403,50.00,1
746,2024-02-04,626,50,400,275.00,1
747,2024-02-04,556,19,402,5.00,1
748,2024-02-04,534,63,400,125.00,1
749,2024-02-04,535,44,402,6.00,1
750,2024-02-04,104,4,401,100.00,1
751,2024-02-04,163,4,401,100.00,1
752,2024-02-04,226,32,401,0.00,1
753,2024-02-05,254,2,400,50.00,1
754,2024-02-05,88,57,402,0.00,1
755,2024-02-05,252,77,400,140.00,1
756,2024-02-05,265,30,403,0.00,1
757,2024-02-05,460,80,401,90.00,1
758,2024-02-05,349,83,401,40.00,1
759,2024-02-05,884,91,400,0.00,1
760,2024-02-05,995,2,400,50.00,1
761,2024-02-05,391,2,401,50.00,1
762,2024-02-05,683,3,403,75.00,1
763,2024-02-05,447,4,401,100.00,1
764,2024-02-05,557,37,401,0.00,1
765,2024-02-05,492,3,401,75.00,1
766,2024-02-05,381,4,402,100.00,1
767,2024-02-05,469,3,403,75.00,1
768,2024-02-05,298,2,400,50.00,1
769,2024-02-05,869,42,403,3.00,1
770,2024-02-05,618,75,403,160.00,1
771,2024-02-05,282,87,401,80.00,1
772,2024-02-05,969,77,400,60.00,1
773,2024-02-06,357,4,400,100.00,1
774,2024-02-06,521,4,401,100.00,1
775,2024-02-06,177,41,400,3.00,1
776,2024-02-06,965,14,401,0.00,1
777,2024-02-06,175,88,401,275.00,1
778,2024-02-06,75,70,400,90.00,1
779,2024-02-06,558,93,400,0.00,1
780,2024-02-06,128,76,400,130.00,1
781,2024-02-06,930,4,400,100.00,1
782,2024-02-06,411,54,400,0.00,1
783,2024-02-06,364,66,400,225.00,1
784,2024-02-06,711,3,402,75.00,1
785,2024-02-06,499,21,400,6.00,1
786,2024-02-06,236,3,400,75.00,1
787,2024-02-06,46,94,402,0.00,1
788,2024-02-06,455,71,403,110.00,1
789,2024-02-06,194,41,402,7.00,1
790,2024-02-06,62,86,403,160.00,1
791,2024-02-06,226,22,401,7.00,1
792,2024-02-07,270,29,400,0.00,1
793,2024-02-07,603,4,400,100.00,1
794,2024-02-07,523,75,403,160.00,1
795,2024-02-07,305,71,400,275.00,1
796,2024-02-07,153,24,401,120.00,1
797,2024-02-07,695,2,401,50.00,1
798,2024-02-07,596,2,400,50.00,1
799,2024-02-07,78,47,403,90.00,1
800,2024-02-07,555,73,401,30.00,1
801,2024-02-07,454,75,401,175.00,1
802,2024-02-07,857,2,401,50.00,1
803,2024-02-07,696,50,400,80.00,1
804,2024-02-07,146,4,400,100.00,1
805,2024-02-07,62,4,401,100.00,1
806,2024-02-07,390,72,401,60.00,1
807,2024-02-07,217,41,403,3.00,1
808,2024-02-07,676,6,402,200.00,1
809,2024-02-07,13,80,401,90.00,1
810,2024-02-07,794,3,401,75.00,1
811,2024-02-07,465,75,402,90.00,1
812,2024-02-08,506,3,401,75.00,1
813,2024-02-08,19,4,403,100.00,1
814,2024-02-08,190,34,402,0.00,1
815,2024-02-08,507,3,403,75.00,1
816,2024-02-08,802,4,402,100.00,1
817,2024-02-08,104,30,400,0.00,1
818,2024-02-08,369,26,401,125.00,1
819,2024-02-08,326,3,402,75.00,1
820,2024-02-08,227,21,402,5.00,1
821,2024-02-08,576,4,401,100.00,1
822,2024-02-08,545,50,401,140.00,1
823,2024-02-08,70,19,402,7.00,1
824,2024-02-08,708,92,401,0.00,1
825,2024-02-08,379,4,402,100.00,1
826,2024-02-08,332,6,401,200.00,1
827,2024-02-08,396,7,402,250.00,1
828,2024-02-08,522,3,401,75.00,1
829,2024-02-08,235,33,401,0.00,1
830,2024-02-08,997,80,402,110.00,1
831,2024-02-08,753,76,401,130.00,1
832,2024-02-09,370,33,402,0.00,1
833,2024-02-09,84,3,403,75.00,1
834,2024-02-09,378,28,401,160.00,1
835,2024-02-09,47,3,401,75.00,1
836,2024-02-09,55,12,402,0.00,1
837,2024-02-09,151,3,400,75.00,1
838,2024-02-09,173,3,401,75.00,1
839,2024-02-09,274,24,401,140.00,1
840,2024-02-09,489,56,403,0.00,1
841,2024-02-09,680,4,402,100.00,1
842,2024-02-09,320,4,402,100.00,1
843,2024-02-09,99,2,400,50.00,1
844,2024-02-09,208,45,400,3.00,1
845,2024-02-09,688,11,401,0.00,1
846,2024-02-09,335,47,401,300.00,1
847,2024-02-09,641,50,402,90.00,1
848,2024-02-09,473,18,400,4.99,1
849,2024-02-09,484,3,400,75.00,1
850,2024-02-09,774,91,401,0.00,1
851,2024-02-09,173,22,400,5.00,1
852,2024-02-10,571,50,400,120.00,1
853,2024-02-10,373,3,402,75.00,1
854,2024-02-10,56,86,400,275.00,1
855,2024-02-10,192,3,400,75.00,1
856,2024-02-10,238,3,401,75.00,1
857,2024-02-10,263,4,400,100.00,1
858,2024-02-10,758,4,400,100.00,1
859,2024-02-10,270,4,400,100.00,1
860,2024-02-10,732,3,401,75.00,1
861,2024-02-10,104,21,401,3.00,1
862,2024-02-10,526,9,403,0.00,1
863,2024-02-10,216,65,400,110.00,1
864,2024-02-10,746,4,403,100.00,1
865,2024-02-10,573,67,400,225.00,1
866,2024-02-10,121,3,400,75.00,1
867,2024-02-10,384,50,402,110.00,1
868,2024-02-10,434,24,401,40.00,1
869,2024-02-10,396,2,402,50.00,1
870,2024-02-10,252,4,403,100.00,1
871,2024-02-10,29,4,400,100.00,1
872,2024-02-10,614,92,401,0.00,1
873,2024-02-10,381,53,400,0.00,1
874,2024-02-10,759,4,402,100.00,1
875,2024-02-10,511,3,400,75.00,1
876,2024-02-10,291,94,402,0.00,1
877,2024-02-10,691,3,400,75.00,1
878,2024-02-10,440,41,400,5.00,1
879,2024-02-11,548,76,403,275.00,1
880,2024-02-11,605,4,402,100.00,1
881,2024-02-11,168,20,402,2.00,1
882,2024-02-11,119,15,402,0.00,1
883,2024-02-11,82,2,403,50.00,1
884,2024-02-11,920,40,403,4.99,1
885,2024-02-11,264,94,403,0.00,1
886,2024-02-11,265,3,402,75.00,1
887,2024-02-11,415,2,403,50.00,1
888,2024-02-11,297,42,401,2.00,1
889,2024-02-11,315,3,400,75.00,1
890,2024-02-11,462,3,401,75.00,1
891,2024-02-11,309,6,403,200.00,1
892,2024-02-11,794,2,400,50.00,1
893,2024-02-11,207,68,401,140.00,1
894,2024-02-11,526,1,400,25.00,1
895,2024-02-11,234,94,400,0.00,1
896,2024-02-11,537,70,402,140.00,1
897,2024-02-11,625,23,401,3.00,1
898,2024-02-11,292,22,400,6.00,1
899,2024-02-11,539,4,401,100.00,1
900,2024-02-11,285,3,401,75.00,1
901,2024-02-11,614,7,401,250.00,1
902,2024-02-11,89,3,401,75.00,1
903,2024-02-11,74,4,400,100.00,1
904,2024-02-11,149,4,403,100.00,1
905,2024-02-11,806,6,402,200.00,1
906,2024-02-12,770,2,401,50.00,1
907,2024-02-12,272,3,400,75.00,1
908,2024-02-12,89,23,401,5.00,1
909,2024-02-12,508,6,400,200.00,1
910,2024-02-12,558,4,403,100.00,1
911,2024-02-12,394,45,402,4.00,1
912,2024-02-12,599,25,401,40.00,1
913,2024-02-12,338,4,400,100.00,1
914,2024-02-12,723,4,402,100.00,1
915,2024-02-12,418,72,401,60.00,1
916,2024-02-12,141,9,400,0.00,1
917,2024-02-12,17,2,403,50.00,1
918,2024-02-12,143,3,401,75.00,1
919,2024-02-12,530,49,400,130.00,1
920,2024-02-12,535,45,400,5.00,1
921,2024-02-12,397,78,402,30.00,1
922,2024-02-12,360,85,401,40.00,1
923,2024-02-12,135,3,400,75.00,1
924,2024-02-13,587,2,401,50.00,1
925,2024-02-13,759,5,401,150.00,1
926,2024-02-13,426,13,401,0.00,1
927,2024-02-13,542,91,402,0.00,1
928,2024-02-13,684,3,400,75.00,1
929,2024-02-13,529,55,400,0.00,1
930,2024-02-13,792,2,401,50.00,1
931,2024-02-13,237,4,401,100.00,1
932,2024-02-13,796,3,401,75.00,1
933,2024-02-13,784,2,401,50.00,1
934,2024-02-13,844,4,400,100.00,1
935,2024-02-13,295,11,400,0.00,1
936,2024-02-13,455,20,400,2.00,1
937,2024-02-13,137,91,400,0.00,1
938,2024-02-13,734,4,403,100.00,1
939,2024-02-13,452,4,402,100.00,1
940,2024-02-13,797,4,401,100.00,1
941,2024-02-13,8,3,401,75.00,1
942,2024-02-13,340,21,403,3.00,1
943,2024-02-14,250,73,403,300.00,1
944,2024-02-14,876,72,402,125.00,1
945,2024-02-14,449,2,400,50.00,1
946,2024-02-14,819,4,402,100.00,1
947,2024-02-14,824,3,400,75.00,1
948,2024-02-14,650,4,400,100.00,1
949,2024-02-14,451,20,403,6.00,1
950,2024-02-14,751,91,402,0.00,1
951,2024-02-14,662,2,403,50.00,1
952,2024-02-14,758,2,400,50.00,1
953,2024-02-14,695,64,400,225.00,1
954,2024-02-14,686,22,400,5.00,1
955,2024-02-14,232,3,402,75.00,1
956,2024-02-14,560,3,400,75.00,1
957,2024-02-14,382,4,401,100.00,1
958,2024-02-14,174,5,401,150.00,1
959,2024-02-14,121,77,402,130.00,1
960,2024-02-14,945,3,401,75.00,1
961,2024-02-14,744,1,402,25.00,1
962,2024-02-15,979,4,400,100.00,1
963,2024-02-15,481,65,400,80.00,1
964,2024-02-15,615,72,400,300.00,1
965,2024-02-15,102,13,402,0.00,1
966,2024-02-15,629,86,400,125.00,1
967,2024-02-15,536,2,400,50.00,1
968,2024-02-15,106,7,400,250.00,1
969,2024-02-15,520,2,403,50.00,1
970,2024-02-15,824,4,403,100.00,1
971,2024-02-15,75,4,401,100.00,1
972,2024-02-15,819,25,403,30.00,1
973,2024-02-15,5,3,400,75.00,1
974,2024-02-15,311,3,400,75.00,1
975,2024-02-15,452,78,400,125.00,1
976,2024-02-15,763,34,401,0.00,1
977,2024-02-15,456,3,403,75.00,1
978,2024-02-15,724,15,402,0.00,1
979,2024-02-15,693,3,400,75.00,1
980,2024-02-15,132,4,400,100.00,1
981,2024-02-15,438,22,400,5.00,1
982,2024-02-16,546,45,400,1.00,1
983,2024-02-16,351,6,403,200.00,1
984,2024-02-16,797,3,402,75.00,1
985,2024-02-16,311,2,402,50.00,1
986,2024-02-16,635,3,401,75.00,1
987,2024-02-16,662,23,403,5.00,1
988,2024-02-16,574,68,400,90.00,1
989,2024-02-16,913,3,400,75.00,1
990,2024-02-16,601,21,401,4.00,1
991,2024-02-16,317,3,403,75.00,1
992,2024-02-16,627,30,401,0.00,1
993,2024-02-16,395,2,401,50.00,1
994,2024-02-16,929,3,401,75.00,1
995,2024-02-16,506,4,401,100.00,1
996,2024-02-16,177,2,401,50.00,1
997,2024-02-16,464,4,401,100.00,1
998,2024-02-16,485,43,400,5.00,1
999,2024-02-16,233,4,403,100.00,1
1000,2024-02-16,530,94,401,0.00,1
1001,2024-02-16,457,62,400,30.00,1
1002,2024-02-16,430,3,401,75.00,1
1003,2024-02-17,776,3,400,75.00,1
1004,2024-02-17,644,77,402,80.00,1
1005,2024-02-17,85,94,400,0.00,1
1006,2024-02-17,183,4,401,100.00,1
1007,2024-02-17,104,3,400,75.00,1
1008,2024-02-17,335,4,403,100.00,1
1009,2024-02-17,554,79,403,120.00,1
1010,2024-02-17,274,78,400,110.00,1
1011,2024-02-17,542,78,402,160.00,1
1012,2024-02-17,640,32,401,0.00,1
1013,2024-02-17,105,4,401,100.00,1
1014,2024-02-17,495,45,400,3.00,1
1015,2024-02-17,219,90,403,140.00,1
1016,2024-02-17,290,74,400,60.00,1
1017,2024-02-17,75,93,401,0.00,1
1018,2024-02-17,273,3,402,75.00,1
1019,2024-02-17,187,31,400,0.00,1
1020,2024-02-17,487,3,401,75.00,1
1021,2024-02-17,117,4,401,100.00,1
1022,2024-02-17,603,64,401,30.00,1
1023,2024-02-17,338,30,401,0.00,1
1024,2024-02-17,148,13,400,0.00,1
1025,2024-02-17,673,10,402,0.00,1
1026,2024-02-17,378,12,400,0.00,1
1027,2024-02-17,282,44,400,7.00,1
1028,2024-02-18,730,47,401,90.00,1
1029,2024-02-18,952,3,400,75.00,1
1030,2024-02-18,251,3,400,75.00,1
1031,2024-02-18,383,3,403,75.00,1
1032,2024-02-18,544,3,401,75.00,1
1033,2024-02-18,451,4,402,100.00,1
1034,2024-02-18,104,68,401,120.00,1
1035,2024-02-18,787,4,402,100.00,1
1036,2024-02-18,244,98,400,0.00,1
1037,2024-02-18,869,4,403,100.00,1
1038,2024-02-18,34,2,401,50.00,1
1039,2024-02-18,2,17,401,0.00,1
1040,2024-02-18,489,4,403,100.00,1
1041,2024-02-18,93,75,401,225.00,1
1042,2024-02-18,624,3,402,75.00,1
1043,2024-02-18,299,3,400,75.00,1
1044,2024-02-18,75,2,403,50.00,1
1045,2024-02-18,717,3,401,75.00,1
1046,2024-02-18,396,3,402,75.00,1
1047,2024-02-18,114,3,401,75.00,1
1048,2024-02-18,722,79,402,225.00,1
1049,2024-02-18,351,3,400,75.00,1
1050,2024-02-18,80,4,402,100.00,1
1051,2024-02-18,179,2,400,50.00,1
1052,2024-02-18,502,67,400,40.00,1
1053,2024-02-18,216,76,403,90.00,1
1054,2024-02-19,255,4,401,100.00,1
1055,2024-02-19,695,92,403,0.00,1
1056,2024-02-19,17,2,400,50.00,1
1057,2024-02-19,555,28,401,80.00,1
1058,2024-02-19,609,4,400,100.00,1
1059,2024-02-19,75,76,401,225.00,1
1060,2024-02-19,357,72,401,40.00,1
1061,2024-02-19,169,54,400,0.00,1
1062,2024-02-19,596,88,403,160.00,1
1063,2024-02-19,754,35,401,0.00,1
1064,2024-02-19,909,76,401,275.00,1
1065,2024-02-19,319,3,401,75.00,1
1066,2024-02-19,836,98,401,0.00,1
1067,2024-02-19,224,72,402,140.00,1
1068,2024-02-19,470,24,400,125.00,1
1069,2024-02-19,226,3,400,75.00,1
1070,2024-02-19,479,82,401,275.00,1
1071,2024-02-19,486,3,400,75.00,1
1072,2024-02-20,110,19,400,2.00,1
1073,2024-02-20,377,2,400,50.00,1
1074,2024-02-20,792,3,401,75.00,1
1075,2024-02-20,632,2,403,50.00,1
1076,2024-02-20,148,55,400,0.00,1
1077,2024-02-20,617,3,400,75.00,1
1078,2024-02-20,151,54,403,0.00,1
1079,2024-02-20,74,90,401,175.00,1
1080,2024-02-20,775,40,402,4.99,1
1081,2024-02-20,395,76,403,30.00,1
1082,2024-02-20,291,43,400,7.00,1
1083,2024-02-20,510,82,402,275.00,1
1084,2024-02-20,995,42,401,6.00,1
1085,2024-02-20,226,42,401,5.00,1
1086,2024-02-20,835,29,401,0.00,1
1087,2024-02-20,279,26,403,300.00,1
1088,2024-02-20,492,4,402,100.00,1
1089,2024-02-20,726,3,402,75.00,1
1090,2024-02-20,223,73,402,160.00,1
1091,2024-02-21,359,37,402,0.00,1
1092,2024-02-21,34,3,401,75.00,1
1093,2024-02-21,84,4,403,100.00,1
1094,2024-02-21,75,4,400,100.00,1
1095,2024-02-21,351,59,402,0.00,1
1096,2024-02-21,484,7,402,250.00,1
1097,2024-02-21,572,4,401,100.00,1
1098,2024-02-21,378,55,403,0.00,1
1099,2024-02-21,255,46,403,125.00,1
1100,2024-02-21,713,19,400,4.00,1
1101,2024-02-21,671,12,401,0.00,1
1102,2024-02-21,214,3,402,75.00,1
1103,2024-02-21,561,86,403,140.00,1
1104,2024-02-21,637,4,400,100.00,1
1105,2024-02-21,258,33,402,0.00,1
1106,2024-02-21,441,42,401,4.00,1
1107,2024-02-21,966,3,401,75.00,1
1108,2024-02-21,653,63,401,120.00,1
1109,2024-02-22,531,2,400,50.00,1
1110,2024-02-22,290,1,400,25.00,1
1111,2024-02-22,988,4,403,100.00,1
1112,2024-02-22,335,7,401,250.00,1
1113,2024-02-22,870,2,400,50.00,1
1114,2024-02-22,401,3,400,75.00,1
1115,2024-02-22,642,74,400,110.00,1
1116,2024-02-22,352,87,401,120.00,1
1117,2024-02-22,144,4,403,100.00,1
1118,2024-02-22,196,2,402,50.00,1
1119,2024-02-22,503,30,402,0.00,1
1120,2024-02-22,733,49,400,160.00,1
1121,2024-02-22,123,41,402,2.00,1
1122,2024-02-22,757,41,401,5.00,1
1123,2024-02-22,748,3,401,75.00,1
1124,2024-02-22,75,3,403,75.00,1
1125,2024-02-22,508,2,401,50.00,1
1126,2024-02-22,986,66,401,175.00,1
1127,2024-02-22,171,47,400,60.00,1
1128,2024-02-22,800,4,402,100.00,1
1129,2024-02-22,600,51,401,0.00,1
1130,2024-02-22,588,93,402,0.00,1
1131,2024-02-23,370,84,400,175.00,1
1132,2024-02-23,140,64,402,125.00,1
1133,2024-02-23,225,22,400,2.00,1
1134,2024-02-23,850,4,403,100.00,1
1135,2024-02-23,437,27,400,110.00,1
1136,2024-02-23,717,4,400,100.00,1
1137,2024-02-23,267,35,400,0.00,1
1138,2024-02-23,169,4,400,100.00,1
1139,2024-02-23,703,3,400,75.00,1
1140,2024-02-23,36,21,400,3.00,1
1141,2024-02-23,683,76,402,90.00,1
1142,2024-02-23,191,43,400,5.00,1
1143,2024-02-23,689,3,401,75.00,1
1144,2024-02-23,635,2,400,50.00,1
1145,2024-02-23,934,20,400,2.00,1
1146,2024-02-23,836,75,400,275.00,1
1147,2024-02-23,420,100,400,0.00,1
1148,2024-02-23,447,4,401,100.00,1
1149,2024-02-23,254,3,401,75.00,1
1150,2024-02-23,661,7,401,250.00,1
1151,2024-02-24,508,3,400,75.00,1
1152,2024-02-24,457,41,402,5.00,1
1153,2024-02-24,389,3,401,75.00,1
1154,2024-02-24,271,70,403,300.00,1
1155,2024-02-24,949,65,403,110.00,1
1156,2024-02-24,290,44,402,2.00,1
1157,2024-02-24,622,3,401,75.00,1
1158,2024-02-24,602,3,401,75.00,1
1159,2024-02-24,622,2,401,50.00,1
1160,2024-02-24,156,3,400,75.00,1
1161,2024-02-24,370,78,400,225.00,1
1162,2024-02-24,334,19,400,7.00,1
1163,2024-02-24,885,3,403,75.00,1
1164,2024-02-24,337,3,400,75.00,1
1165,2024-02-24,314,71,402,225.00,1
1166,2024-02-24,118,3,402,75.00,1
1167,2024-02-24,424,89,400,110.00,1
1168,2024-02-24,727,2,402,50.00,1
1169,2024-02-24,326,5,402,150.00,1
1170,2024-02-24,940,3,401,75.00,1
1171,2024-02-24,652,51,402,0.00,1
1172,2024-02-24,712,4,400,100.00,1
1173,2024-02-24,449,46,400,40.00,1
1174,2024-02-24,752,76,400,300.00,1
1175,2024-02-24,185,20,401,6.00,1
1176,2024-02-24,728,4,401,100.00,1
1177,2024-02-24,654,42,400,2.00,1
1178,2024-02-25,568,25,403,225.00,1
1179,2024-02-25,610,4,401,100.00,1
1180,2024-02-25,133,86,403,110.00,1
1181,2024-02-25,74,2,403,50.00,1
1182,2024-02-25,827,17,402,0.00,1
1183,2024-02-25,245,95,400,0.00,1
1184,2024-02-25,543,89,400,60.00,1
1185,2024-02-25,586,4,403,100.00,1
1186,2024-02-25,35,3,401,75.00,1
1187,2024-02-25,557,57,400,0.00,1
1188,2024-02-25,140,4,403,100.00,1
1189,2024-02-25,79,4,402,100.00,1
1190,2024-02-25,122,93,402,0.00,1
1191,2024-02-25,81,2,400,50.00,1
1192,2024-02-25,104,53,400,0.00,1
1193,2024-02-25,694,7,400,250.00,1
1194,2024-02-25,201,42,401,2.00,1
1195,2024-02-25,7,65,400,175.00,1
1196,2024-02-25,146,19,400,5.00,1
1197,2024-02-25,460,3,400,75.00,1
1198,2024-02-25,221,90,401,90.00,1
1199,2024-02-25,587,21,401,6.00,1
1200,2024-02-25,814,4,402,100.00,1
1201,2024-02-25,123,2,403,50.00,1
1202,2024-02-25,785,42,403,2.00,1
1203,2024-02-25,791,3,401,75.00,1
1204,2024-02-25,854,3,401,75.00,1
1205,2024-02-25,20,3,403,75.00,1
1206,2024-02-25,589,83,400,300.00,1
1207,2024-02-25,188,63,401,175.00,1
1208,2024-02-26,74,3,402,75.00,1
1209,2024-02-26,62,19,401,5.00,1
1210,2024-02-26,884,41,400,5.00,1
1211,2024-02-26,205,2,401,50.00,1
1212,2024-02-26,65,72,403,225.00,1
1213,2024-02-26,174,3,400,75.00,1
1214,2024-02-26,376,19,402,1.00,1
1215,2024-02-26,360,2,400,50.00,1
1216,2024-02-26,514,3,403,75.00,1
1217,2024-02-26,685,3,401,75.00,1
1218,2024-02-26,778,4,403,100.00,1
1219,2024-02-26,622,3,403,75.00,1
1220,2024-02-26,788,77,401,300.00,1
1221,2024-02-26,426,62,402,110.00,1
1222,2024-02-26,612,47,401,130.00,1
1223,2024-02-26,674,4,400,100.00,1
1224,2024-02-26,634,28,400,90.00,1
1225,2024-02-26,116,3,403,75.00,1
1226,2024-02-26,386,4,400,100.00,1
1227,2024-02-26,297,68,401,160.00,1
1228,2024-02-26,10,79,401,275.00,1
1229,2024-02-26,453,3,400,75.00,1
1230,2024-02-27,97,4,400,100.00,1
1231,2024-02-27,171,4,401,100.00,1
1232,2024-02-27,495,4,402,100.00,1
1233,2024-02-27,507,3,401,75.00,1
1234,2024-02-27,817,43,400,6.00,1
1235,2024-02-27,303,42,402,3.00,1
1236,2024-02-27,90,54,400,0.00,1
1237,2024-02-27,301,93,400,0.00,1
1238,2024-02-27,96,4,400,100.00,1
1239,2024-02-27,547,96,403,9.99,1
1240,2024-02-27,479,4,400,100.00,1
1241,2024-02-27,800,3,402,75.00,1
1242,2024-02-27,6,66,402,300.00,1
1243,2024-02-27,743,4,400,100.00,1
1244,2024-02-27,905,3,402,75.00,1
1245,2024-02-27,834,21,403,4.00,1
1246,2024-02-27,683,3,400,75.00,1
1247,2024-02-27,696,22,401,5.00,1
1248,2024-02-27,138,3,401,75.00,1
1249,2024-02-27,607,3,403,75.00,1
1250,2024-02-27,612,19,402,3.00,1
1251,2024-02-28,644,24,400,110.00,1
1252,2024-02-28,178,73,401,275.00,1
1253,2024-02-28,767,3,401,75.00,1
1254,2024-02-28,746,34,400,0.00,1
1255,2024-02-28,121,3,403,75.00,1
1256,2024-02-28,404,62,402,175.00,1
1257,2024-02-28,762,3,401,75.00,1
1258,2024-02-28,375,22,401,5.00,1
1259,2024-02-28,461,4,402,100.00,1
1260,2024-02-28,148,2,403,50.00,1
1261,2024-02-28,353,3,401,75.00,1
1262,2024-02-28,662,3,402,75.00,1
1263,2024-02-28,10,76,403,130.00,1
1264,2024-02-28,911,73,402,30.00,1
1265,2024-02-28,276,80,400,175.00,1
1266,2024-02-28,199,3,400,75.00,1
1267,2024-02-28,154,2,401,50.00,1
1268,2024-02-28,88,22,401,1.00,1
1269,2024-02-28,301,36,402,0.00,1
1270,2024-02-29,65,2,402,50.00,1
1271,2024-02-29,185,13,402,0.00,1
1272,2024-02-29,358,2,402,50.00,1
1273,2024-02-29,399,79,401,300.00,1
1274,2024-02-29,6,4,401,100.00,1
1275,2024-02-29,377,3,403,75.00,1
1276,2024-02-29,846,3,401,75.00,1
1277,2024-02-29,556,66,400,110.00,1
1278,2024-02-29,916,7,403,250.00,1
1279,2024-02-29,987,3,403,75.00,1
1280,2024-02-29,829,29,400,0.00,1
1281,2024-02-29,432,48,400,120.00,1
1282,2024-02-29,7,14,401,0.00,1
1283,2024-02-29,252,71,400,300.00,1
1284,2024-02-29,678,94,403,0.00,1
1285,2024-02-29,369,3,400,75.00,1
1286,2024-02-29,732,4,401,100.00,1
1287,2024-02-29,435,4,402,100.00,1
1288,2024-02-29,536,92,400,0.00,1
1289,2024-02-29,321,2,400,50.00,1
1290,2024-02-29,319,4,400,100.00,1
1291,2024-03-01,32,85,402,90.00,1
1292,2024-03-01,392,3,401,75.00,1
1293,2024-03-01,155,13,402,0.00,1
1294,2024-03-01,856,72,401,120.00,1
1295,2024-03-01,79,20,401,3.00,1
1296,2024-03-01,108,2,400,50.00,1
1297,2024-03-01,789,73,401,275.00,1
1298,2024-03-01,452,69,401,175.00,1
